GSE21749_P_WT_1 GSE21749_P_WT_2 GSE4193_P_WT_1b GSE4193_P_WT_2 GSE21749_R_WT_1 GSE21749_R_WT_2 GSE4193_R_WT_1 GSE4193_R_WT_2
plac8l1 8.32516381387869 7.86797048135792 8.18807932943244 7.84325046034701 12.3228830492433 12.2905432553113 11.9839509976777 11.8593583571676
fam221b 8.37713090766344 7.97789856096633 8.49827175273425 7.95010693115335 12.3127196543999 12.209694356819 12.2660108944423 11.9126009165362
tmc5 7.77592686863553 7.22734446086792 7.4770057051697 7.30831489233886 11.6500132633656 11.6491542977302 11.29018571087 10.9324484673399
txndc2 8.64295204892474 8.01985722820412 8.66454250147853 8.25193183045252 12.6609558485719 12.6344151373597 12.4415688385373 12.3898539681461
ccin 7.70376649302442 7.15419447518094 8.00443428114246 7.58301028373734 11.7563066894823 11.7170989876034 11.5824569055235 11.293904302629
odf1 10.2000290835806 9.66572523794324 10.3960758257136 9.87274929191248 14.1912782711363 14.0810556624795 13.9321366578549 14.0523538898335
slc6a6 7.38461121101677 6.77872110561338 7.88141633779413 8.17884637320338 11.9317940052222 11.7329732953552 11.6841605014793 11.3657335069892
rnf148 7.1974142673999 6.70949809454403 7.13886185100103 7.27082656834466 11.7094888589118 11.8548519176511 10.6511338522852 10.925149530431
ccdc101 8.85046570299671 9.00982706924108 8.46320939538186 7.82598544364681 12.7032899776834 12.6882853756027 12.720497648868 12.39393169709
gm21379 5.32357616943686 4.97480719492045 4.90051795391371 4.88756861069747 9.77471295792988 9.94032139518718 8.60097369061304 8.45089343383526
catsper1 7.7585440370788 7.36686237278526 8.0017712576211 7.66651245414253 12.1795203223893 12.0867296693272 11.5342381041185 11.2124875328203
asb15 7.4590254065106 6.56460094473423 7.38117081153264 6.58050492064115 11.7172625063661 11.6404426355345 10.9425899695269 10.613589641652
vwa3b 8.3971644352641 8.13035873008592 8.6425281550472 7.95840164304523 12.4528785107188 12.4349637290921 12.2090100486979 12.1806576067533
tsc22d4 8.59387384057301 8.06406986597375 9.12811792930351 8.85434405501803 12.7216089643461 12.548146008845 12.7323712003325 12.7227557833571
tex24 7.07673594820797 6.44716922538913 7.68101302372431 6.9703319330642 11.2726844913776 11.2489775752194 10.8520527862903 10.8924520397474
bc049762 9.00626367233961 8.70763866732422 8.55604348430199 8.39538258051304 12.8270126189189 12.8619498889465 12.3107376653044 12.5127229477562
acsbg2 7.87762519722311 7.35683600320085 7.68023691229376 7.42950401969118 11.8632853165561 11.8333043890971 11.4344486741085 11.1524661102406
isg20 7.62430675311264 7.5545419746463 7.64029172751874 7.38644613159712 11.8459162076323 11.8160217659325 11.3416895012112 11.4252533550994
spatc1l 9.09007387489576 8.64336680112899 9.27278388956938 8.82261504246339 13.298949109301 13.0847565762982 12.8422704858981 12.8831573010021
atp6v1e2 8.10424176341234 7.76637061815635 8.16146603197167 8.17684416114386 12.3972156827649 12.329819509577 11.913715804387 11.9629704457038
fam83e 7.05041808928816 6.06093439150021 6.89220462397717 6.42521700017547 11.2708409712154 11.0189402847888 10.5699667643391 10.4267643945213
paqr9 7.41319666107109 7.08439101779112 7.24815715629123 6.71425179525993 11.1101475158157 11.1894368782132 11.1162617069708 10.5457798449351
zcchc13 6.84439065683299 6.70420332518721 5.86713222903718 5.96253623141501 11.1884514075424 11.2032402292008 10.1673214686288 10.0575490786792
ttll7 5.95159145911065 5.20216647018937 6.60699455545474 6.50941765444774 10.6474903242164 10.4660209825317 10.2084188078266 10.0763509555261
pfn3 8.048999135692 7.46363102051462 7.62662346708488 7.12303586774776 12.1121802705443 11.8412746411537 11.367839371054 11.19430820088
tmem243 7.20952627664987 7.29708387982696 6.22375300802461 6.23646132947857 11.6112422462325 11.6323375272604 9.93047726095858 10.6160962060547
trp53tg5 5.28312905908008 4.61473678094241 4.61511051859081 5.03858008899215 9.95555276949931 9.85345957162131 7.66150788518865 8.4901388995777
catsper3 7.45427202792935 7.07148644839385 7.64267124948129 7.33552517284812 11.9722056099745 12.0450310530347 11.0554547332881 11.0893477874073
efhc2 6.98357299647214 7.07534365624892 7.00661919605577 7.13361629822425 11.2725922771023 11.3615209829606 10.8326526417442 10.5786057278505
adam34 5.95680192596492 5.68203296601112 6.38523617464743 5.9591654535242 10.4215318843209 10.4463612962815 9.64955426387363 9.2941801121328
c1qtnf3 4.74087048771566 4.32220633538837 4.54438434043136 4.52981531666606 9.32735353301373 9.47848740056573 8.11636421795109 8.00241065668021
vash2 7.5972810305111 7.13997430890472 8.12806619601857 7.70627351872127 11.7169933583643 11.5511968400845 11.5680538234463 11.2167348348118
best1 9.09380918984201 8.46603777245604 9.01324955906657 8.58062943693605 13.1221746944986 13.0145977488422 12.6953276018236 12.4298446787151
fam135b 7.0259927855726 7.12454632633755 7.36583576774547 6.97612982715342 10.9670993705613 10.9781141278761 10.9622126816839 10.3300339313621
pdzk1 8.2712420752305 7.74288081554621 8.31654822641902 7.84164426604878 12.1074057349624 12.0031621413588 12.097956401416 11.7811619021153
stard10 9.0321595913741 8.80291186660511 9.41396443626465 9.44739423205581 13.1521686311589 12.91037064238 13.2483349532949 13.5662530301579
tnp1 11.0549370762629 10.4204014278761 8.99916915140795 9.93136237884817 14.6506302513869 14.6593623872137 13.4029851112174 13.9855818076777
znrf4 8.57442124678696 8.08238238443026 8.71933898231558 8.60125243661551 12.4394191536512 12.4163806523517 12.4606090376959 12.9006673956931
col22a1 8.70817150413544 7.90397906703523 8.69099638036906 8.1012730803175 12.5009835689814 12.1709360954531 12.5887974194805 12.3578042146726
fam13c 10.8591061985587 11.0915464906019 10.0503989756552 9.6897852079174 6.51430671505397 7.47344831690307 6.07141044375227 6.0488414299334
csrnp3 5.94669176088381 5.80182544758663 6.16954063064296 6.12509837295189 10.7558036730036 10.8030959629905 9.64723424314874 9.29201981481703
prss37 7.7590450154223 7.46765645005318 7.72003337910365 7.17616712116331 11.4819591146502 11.5741312612904 11.2836056672247 11.5426939929222
sept4 6.58964475620961 5.86372907261205 6.35232308439765 5.99298699260469 10.1517477942816 10.0848026536848 10.4363737810081 9.81749068606012
carlr 6.66802112849712 6.05007858016634 5.87085191399519 6.03149982184559 11.0987569424078 11.1975326149693 9.07501451801543 9.47872457074951
gm20738 9.91564931536377 9.59290735628619 9.89673212378493 9.31810269798154 13.9293740186517 14.0108385117896 13.2292519471631 13.5688281511748
prm3 9.32600184399414 8.75155537873033 9.19632263985327 8.5749614367619 13.3455967220907 13.1993997653484 12.7918155595366 12.8305129674003
tns1 7.90907857265874 7.35739627895145 8.5992248260033 8.16965750839566 11.9725232449125 11.7754341547572 12.1579703478237 11.9211805692513
fam3b 6.45341983802287 5.77394854100869 6.52755961165103 6.70306561516747 11.2508079139491 11.2368562401917 10.0379429763553 10.0390001963568
ube2a 7.27979065596224 6.88666277084255 6.91992488945514 7.13846780019283 11.482545400932 11.2639357463348 10.5647122858702 10.7873092374752
pmfbp1 8.87647225094026 8.3898133987692 9.4730578862702 9.11380091379867 12.8204042495299 12.86306177055 13.1057560353566 12.9187120660443
bcl2l14 8.7542758037115 8.25521156057424 9.30545859280617 8.93880165169975 12.8207743979444 12.7628697028243 12.6015933277031 12.6982472869655
spn-ps 7.012533605406 6.40267876305337 7.01441936797787 6.58349517378613 11.4554249914957 11.3394203963408 10.5208129206563 10.4599142346943
sh3d21 8.73815606768898 7.99179358656198 9.1764485424614 8.85560181913386 12.6264614822628 12.5363727026753 12.8191799624079 12.6821684480082
cdh11 5.03286128420429 4.76956011110368 4.85921951781755 4.74819501034229 9.45009543345999 9.60196488845823 8.38283123812595 7.74530109123616
tex35 8.26618717916051 7.88077486756404 7.55368479725978 7.47452416605935 12.254569698698 12.2801298139583 11.1065744102978 11.3901025609584
rassf9 5.15487765494746 5.17932948345403 4.83577336950378 4.99593679063154 9.89039311763349 9.92488365598885 8.59829366004913 8.14936566676231
ppm1j 7.46726928324022 6.94820233657411 7.71544064918864 7.32792610028839 11.3984687481698 11.199657854637 11.1513821929639 11.3508821940751
ccdc91 8.22090759736781 7.97786832163354 7.14346473997323 7.0573092317363 11.9057540395184 11.8841956981194 11.3293226270558 11.4660462433262
cdv3 8.61824966658126 8.23248719955274 8.33548298629496 8.17257367310414 12.0151348635766 11.8625047280397 12.4483099105639 12.3944639763188
clmn 7.38421992732588 6.78955710324829 7.15086528122719 7.00418186062543 11.0171012386381 10.9449631599025 10.9031359015776 10.664696946298
bc048562 7.68647902599446 7.18039687867291 7.2458623819299 6.99368683982904 11.6269964789808 11.6462363186943 10.7673706679447 10.824712732432
tubb2a 5.66509766809659 5.49129611604502 5.42586640917273 6.02975185672827 9.61075153001791 9.5933583219711 9.35198700791432 9.12553730012291
gsg1 10.0618450921966 9.50855223035311 10.2723289744499 10.0987528861942 13.8519852620804 13.7453442094772 13.9620730583748 14.1923048316637
cacul1 8.69876953724691 8.35649606142938 8.37379631546844 7.83595875884174 12.2200006202658 12.2720352842888 12.1347665950208 11.9875526596392
fam109b 5.85277814097677 5.56973379977684 5.87871718762695 6.23015487353655 10.2312412118548 10.2832162207617 9.46739089416294 8.64087011077676
stambpl1 7.90154544281407 7.52891815822888 8.37572327911191 8.04780509546663 12.2695973018984 12.2716046756637 11.571286470146 11.6382991965379
usp12 7.25629979222144 7.25629979222144 7.18898544878986 7.49539311008965 11.4229306541999 11.497008554636 10.4994981999928 10.9010105817172
actrt3 6.62676132438844 6.58519760767744 6.5324743608729 6.41659713785394 10.8138395991417 10.9113226258107 10.1060851591949 10.1914917348635
acot9 7.74317372508232 7.3632884498606 7.29178964669931 7.07162889942733 11.6258126866476 11.7797232196397 10.9494850587361 10.9255382595452
tsga8 10.7196418657588 10.4953211381887 10.8739848218415 10.4618497869074 14.5556703725487 14.6211102326576 14.2580778502771 14.3961085050115
hist1h2bp 8.1079171714733 7.64918178870414 7.34171432526923 7.64152773974245 11.9417644422727 11.8795058823742 11.0082504456012 11.2553513373974
ubl4b 8.10312186240645 7.56105550300254 7.68169639945449 7.72039805057857 12.0010958857131 11.8372339501981 10.8614509250596 11.347264885346
prr30 8.84206993216188 8.09122150158877 9.7969823752364 9.34108284363511 12.9119208396131 12.6265185200039 13.3660537786289 13.149382603601
nudcd2 6.63137521206799 6.68166452271646 5.82129634961193 6.10907215352266 10.4302443607168 10.654355992187 10.1962742157135 9.9786692166641
prm2 10.8171963994338 10.2633304372641 10.0988321739094 10.6949062581479 14.4389929700431 14.3006896072042 14.132975802781 14.5256183995342
fam122c 7.07983953472742 6.37942444725088 7.2839423716906 6.91123210465991 11.462287124919 11.6479253762783 10.2798401051113 10.5551822038253
dynll2 10.1215405572965 9.85255796745873 9.75490409806069 9.58268109962662 13.7978436687193 13.7821774754223 13.5021788788576 13.48245339068
ccdc93 6.83519464229245 6.08662822355384 5.5215322877796 5.59892744309348 10.6753062852905 10.5324973851339 9.43316381492127 9.42098221122586
tex21 7.98634855919299 7.24895714134679 7.4277761372928 7.31554263687368 11.5245475407144 11.3864807825114 10.9704999092553 11.059819924566
lmnb2 6.95756643724813 6.73689323783156 7.43402801243094 7.39176830694259 11.1793960373204 10.9680129650547 11.3961631114291 10.7592082817436
prr27 8.03753247010843 7.55221647124069 8.57501138226008 8.30329655231723 12.1044540147193 12.0213742598621 11.9554630526562 11.4489351106204
tescl 8.83014915097177 8.49004983164672 8.36434312963701 8.3658432349467 12.4000658211945 12.3059635125126 11.9886225323672 12.1550903095872
irgc1 8.67498942765254 8.00995524209333 9.50706132945238 9.21128633932983 12.6374462559153 12.6644626198638 13.250280541166 13.5496086469097
rmdn2 6.79398044283744 6.45424599121684 6.88669043554436 6.74277049860892 11.2514336558138 11.6040085438313 10.2576725815653 10.0329808827432
pphln1 8.35782853140587 8.17537155489916 7.70383932625425 7.41837849034401 12.2085262061839 12.2223761747389 11.5580095946714 11.6376627976591
pacs2 7.2514746218921 7.02142384200598 7.56128880606712 7.4189541029912 11.2430472474845 11.0504611948588 11.500349489715 10.8520443421517
tmem247 8.53642189912384 7.98291055459263 8.19020259914734 7.97457748663301 12.7437880857422 12.6444111556521 11.3484153028942 11.5972747194841
tctex1d1 7.73132485638182 7.52120933230536 6.86126402441126 6.61941731074187 11.7027489554515 11.6331745602742 10.6058006541958 10.8845939718273
dnaja4 8.378535271514 8.32065951577267 8.14260494347094 7.7423818581516 12.0320250787544 11.96963561302 12.0273082767897 11.9731798284263
cul4b 7.36419310213698 7.25735621571219 7.61874431725991 7.84990367933096 11.2590726190379 11.3749111498278 11.2523962658072 10.8579639902034
tmod2 6.46223668605795 6.31915006740659 6.26299034952883 6.01083695309703 10.9382779510706 10.8124163488809 9.73373389962929 9.49504813297217
eya4 6.3835884671735 5.75476080729991 6.91717163447287 6.49363481910105 10.411179709182 10.3083456928599 10.0986326000068 10.0101822109356
pknox2 7.69279880152574 6.96981792649581 7.41647687634904 7.06715081287521 11.5477054938604 11.3041611416368 10.9152582051951 10.603441565689
gm20737 8.47573030562856 8.173138779265 8.6503664501946 8.2640524523723 12.6802523129608 12.7325932240308 11.7337950338925 11.9115245799385
adgb 7.84715990299364 7.79902289786413 7.2328976948378 6.26498794190599 11.4214289138081 11.3835423421554 11.317907733477 10.685173337502
lrriq4 7.6632004209283 7.35379896898095 7.81168305167498 7.58394448432495 11.7860379473744 11.8454728001642 11.163729919074 10.9424879010491
cldnd2 7.29216820145051 6.7688492598385 7.56852238281058 7.7900678875489 11.445427693213 11.1920911555833 10.8977993101743 11.1605800172393
klf9 6.45880634457545 6.24313318172285 6.43240342591233 6.45537604670048 10.5452477139333 10.3295634212835 10.0450538901286 9.79756061579219
cast 8.1489205472992 7.87484341958368 8.1164354863481 7.35155699692148 12.1761904363618 11.9988539593039 11.6047705464309 11.6235881308201
tsga13 7.45328305148426 7.24232612967031 7.50145590370187 7.53603916108159 12.0964191256186 12.2195137130531 10.8157616455132 10.8344093570795
aox3 5.94693851824092 6.05109209222816 6.36611013855503 6.52427442287683 10.664803718757 10.3019205944458 9.8296010587541 9.33681434409133
hypm 7.71062746849784 6.93162506804084 6.38504190035611 6.50342948686683 11.8141860491092 11.7725005025655 9.83283462187025 10.0446058655475
bc048507 7.99044427085868 7.61786508158016 7.58232916026604 7.58625898212 12.0688509666258 12.0751368628199 10.6665886197238 10.9893267262276
ppp2r2b 6.95846135707491 6.25991279824181 5.87628237752991 5.69295041047802 10.891193551373 11.0418067542861 9.26308826948616 9.45053688456989
af366264 5.30723101888145 4.594297884105 4.80816838254715 4.71835912921892 8.87903961389879 8.96301938795536 8.283210619369 8.05655253649702
lphn3 6.44639361182499 6.29064139112669 6.31353987787156 6.03653176609261 10.4662548691913 10.3091755499244 9.83448861791453 9.17548224880951
gzmn 6.05473524115884 5.77215955894536 5.19662247664801 5.33669250002456 10.1984613969678 9.99203745756435 8.85940389727074 9.07851148689661
pdzk1ip1 8.17538250051437 7.835812824562 8.24838515837332 8.12308478551302 12.2896455039732 12.1496135082389 11.4161435783048 11.6829609209876
glul 7.89698118028022 7.53770355649196 7.78745182803832 8.04002330521318 11.6295889776657 11.4619585597479 11.392682636378 11.9510775353015
foxj1 7.07499443325673 6.79156461562615 7.69268359821343 7.28276151735145 10.6868235267665 10.5071571639243 11.3844025870399 11.4948180608123
pex5l 7.50927049290322 6.98967616493216 7.61913741822625 7.06287940140361 11.6136260841501 11.6463792080053 10.5376838347543 10.8306864332964
cep112 7.45331045615329 7.49152284214016 7.15938456711052 6.8867469946655 11.1371874521978 11.1896807979594 10.7901010660717 10.964976506062
ccdc159 6.39602546172475 5.91807396615145 6.22283271924239 6.33880723933723 10.5218680254651 10.5634098926257 9.47259632053595 9.73954689743052
smcp 9.79537891152314 9.14930664007816 10.9645686629001 10.2928595534966 13.6960830003292 13.4766054545258 14.0296818737254 14.0450848243506
chst11 6.34722934073397 5.78938417718037 5.30656654141148 5.42030589994516 10.2571672527057 10.1855995153406 8.69189582128442 9.01088384721285
pcgf5 11.4842884599057 11.789189307683 10.2233981784412 9.67996202542983 6.5099951651867 7.00274890008558 7.52413105650974 6.73698148238269
